"CPU: AMD64 Family 26 Model 68 Stepping 0, AuthenticAMD",FLAC -0 encode time,FLAC -5 encode time,FLAC -8 encode time,WavPack  encode time,WavPack -h encode time,WavPack -hh encode time,WavPack -x4 encode time,WavPack -h -x4 encode time,WavPack -hh -x4 encode time,TTA encode time,Monkey's Audio -c1000 encode time,Monkey's Audio -c2000 encode time,Monkey's Audio -c3000 encode time,Monkey's Audio -c4000 encode time,MPEG4-ALS  encode time,MPEG4-ALS -b encode time,MPEG4-ALS -7 encode time,TAK -p0 encode time,TAK -p0e encode time,TAK -p0m encode time,TAK -p1 encode time,TAK -p1e encode time,TAK -p1m encode time,TAK -p2 encode time,TAK -p2e encode time,TAK -p2m encode time,TAK -p3 encode time,TAK -p3e encode time,TAK -p3m encode time,TAK -p4 encode time,TAK -p4e encode time,TAK -p4m encode time,HALAC V.0.3.8 -mt=1 -normal encode time,HALAC V.0.3.8 -mt=1 -fast encode time,HALAC V.0.3.8 -mt=1 -ufast encode time,FLAC -0 decode time,FLAC -5 decode time,FLAC -8 decode time,WavPack  decode time,WavPack -h decode time,WavPack -hh decode time,WavPack -x4 decode time,WavPack -h -x4 decode time,WavPack -hh -x4 decode time,TTA decode time,Monkey's Audio -c1000 decode time,Monkey's Audio -c2000 decode time,Monkey's Audio -c3000 decode time,Monkey's Audio -c4000 decode time,MPEG4-ALS  decode time,MPEG4-ALS -b decode time,MPEG4-ALS -7 decode time,TAK -p0 decode time,TAK -p0e decode time,TAK -p0m decode time,TAK -p1 decode time,TAK -p1e decode time,TAK -p1m decode time,TAK -p2 decode time,TAK -p2e decode time,TAK -p2m decode time,TAK -p3 decode time,TAK -p3e decode time,TAK -p3m decode time,TAK -p4 decode time,TAK -p4e decode time,TAK -p4m decode time,HALAC V.0.3.8 -mt=1 -normal decode time,HALAC V.0.3.8 -mt=1 -fast decode time,HALAC V.0.3.8 -mt=1 -ufast decode time,FLAC -0 compress rate,FLAC -5 compress rate,FLAC -8 compress rate,WavPack  compress rate,WavPack -h compress rate,WavPack -hh compress rate,WavPack -x4 compress rate,WavPack -h -x4 compress rate,WavPack -hh -x4 compress rate,TTA compress rate,Monkey's Audio -c1000 compress rate,Monkey's Audio -c2000 compress rate,Monkey's Audio -c3000 compress rate,Monkey's Audio -c4000 compress rate,MPEG4-ALS  compress rate,MPEG4-ALS -b compress rate,MPEG4-ALS -7 compress rate,TAK -p0 compress rate,TAK -p0e compress rate,TAK -p0m compress rate,TAK -p1 compress rate,TAK -p1e compress rate,TAK -p1m compress rate,TAK -p2 compress rate,TAK -p2e compress rate,TAK -p2m compress rate,TAK -p3 compress rate,TAK -p3e compress rate,TAK -p3m compress rate,TAK -p4 compress rate,TAK -p4e compress rate,TAK -p4m compress rate,HALAC V.0.3.8 -mt=1 -normal compress rate,HALAC V.0.3.8 -mt=1 -fast compress rate,HALAC V.0.3.8 -mt=1 -ufast compress rate
08 - RWC Music Database Sub-Working Group - Down To The Earth,0.061324217172532995,0.08059244198362925,0.18987837351272632,0.19636182697214175,0.2950600022534011,0.3936599121390947,3.5742970488849175,5.618397398058436,8.402094120300262,0.13759737553143772,0.16698919802188275,0.23407282045855446,0.2496972516300037,0.3474152061315541,0.6479287001663199,0.9315600811019074,25.975140256814132,0.06646071186835313,0.08077298940215398,0.12408149356860017,0.07777562514342969,0.11128388150726466,0.15598205677042715,0.09338593152245726,0.1430380603751303,0.23761993692993763,0.16467776525061553,0.1967964518926895,0.36539624915863184,0.2710744987721747,0.3158911804532862,0.6378110160063604,0.03243564991629761,0.03667765262351657,0.024372888046324565,0.06657594053541953,0.07006676052801905,0.0716935796272404,0.17035063076334245,0.21673651722981127,0.2603201509399751,0.1689801869787948,0.21419976345547917,0.25864690244560806,0.16711618606574744,0.19395942780208938,0.25554039197779627,0.26419947060251175,0.37254853570673513,0.2282301194022348,0.441711917100747,0.8592758616780823,0.08714040325386825,0.08780788465681641,0.08859948187223697,0.09184869340363715,0.0985912930931708,0.09200957423818952,0.09487031989130433,0.0964455057400161,0.09624654200896503,0.10034506644460507,0.09814767965226173,0.10276206352954215,0.10731187203236463,0.10311940753258433,0.10391191710293332,0.05300072088447807,0.05463828565028319,0.029688646097571634,61.363540234827774,56.9782369810717,56.54842191639035,56.282481567422856,55.81926017443854,55.70188689914871,56.1266351745439,55.71815426195327,55.65869371774065,55.895062790258066,56.202681072873574,55.14587717367176,54.959534264560034,54.42712485817779,56.3291879781507,55.721039171089366,54.98515172131762,56.47366713941375,56.137709317781436,56.03588122020699,55.69745800809782,55.57598532673148,55.47233548374639,55.56677315672121,55.42659070939724,55.34056639693085,55.27666355239512,55.248674570066164,55.190926581476155,55.05008324859312,55.01016767643595,54.98603481767336,56.48789629284195,57.70868792876627,60.37460449351608
"09 - RWC Music Database Sub-Working Group - Joyful, Joyful, We Adore Thee",0.06093512821114064,0.0801831101954337,0.18839297140671146,0.1923154747080948,0.29139044889730087,0.38913058030034275,3.948159472373133,5.953909201667913,8.830179652526239,0.1346295220731576,0.17130820248622772,0.2299752424023755,0.24701194812385957,0.3372378673160887,0.6466533075687363,0.9158998375764879,25.526831225076318,0.06477826452026886,0.07982846876913609,0.12065834030434278,0.07474255548799862,0.10670661268494601,0.15044840526939982,0.08856282914003971,0.1394275729728163,0.22800653393905393,0.15125599253709823,0.18367137126455438,0.32460189744226287,0.22888994438470764,0.27194866370093895,0.495848895011381,0.03333559334966388,0.027325773971299133,0.023837500601035483,0.06670931977938507,0.0697816729758816,0.07018792143696596,0.16802133681212628,0.21542918491974183,0.26185635181312616,0.16415343063213034,0.2071694393859916,0.24910454300711074,0.16524806812586149,0.2035132032147451,0.25269230201377374,0.26216551410302,0.37425158734531866,0.22444324948181907,0.4210086257726456,1.5257554880096693,0.0849364202408002,0.09173263768101346,0.08602762466577138,0.08914889008891892,0.09221404488978878,0.09670452085229111,0.09280390805922736,0.09513630210347032,0.09895322882822583,0.10619763007311472,0.09320221982108622,0.10344975881577664,0.10432390363721426,0.1072449057347778,0.10753586896988433,0.05289812719714766,0.054785032244850713,0.029699586546614185,56.45467294057536,51.85571486054342,51.74664650216588,52.08354696102351,51.498308236108144,51.35242755415917,51.67581767472011,51.23111911388922,51.16551361426075,51.84199525430533,51.49759253974856,50.789605611126426,50.56466768627588,50.198072106533786,51.500890602505,50.913203442675275,49.904697286807654,51.86336151112213,51.62408454692695,51.53010859248308,51.213812655135555,51.06814542648681,50.991605676920265,50.96520652611283,50.88382850174115,50.7860857243521,50.69114085933955,50.62281696915232,50.59630481365652,50.43891439493063,50.395501760487484,50.36972622814542,52.14865440295145,53.20011071111172,56.664003662356386
10 - RWC Music Database Sub-Working Group - Morning View,0.0615767995146266,0.08085216092071848,0.1962581567943023,0.19569699327854248,0.29481079960754275,0.3916784835924156,3.700758821899823,5.625905406102933,8.64066299818019,0.1374766338650993,0.16648644714547473,0.2423364370958011,0.259698323451412,0.36135607619272514,0.6438410802194544,0.9342501003753505,26.77897200330365,0.06892289929588867,0.08196063396942023,0.12455673376704836,0.07835485894809069,0.11052361710644103,0.15682796656795064,0.09379276677547439,0.14624175533278833,0.23887492472343946,0.1705685674027796,0.20327262573195484,0.3641805667158087,0.274303144774548,0.3176415269500921,0.5908594644141604,0.03323687379078837,0.027696616785398736,0.02335541109430025,0.06681189137508992,0.07092356439403812,0.07391761620438538,0.1684896345780319,0.2161677165822171,0.26158348809485554,0.16444478465211732,0.20447242996651804,0.2550681407628065,0.16857354934910726,0.19627472141281427,0.26073248167616214,0.2739332270837712,0.3844920063273101,0.22693327728731327,0.4343717874811246,1.2176236070786457,0.09399229494258345,0.09774873255571671,0.08749524395224609,0.09113798815000507,0.09313726030511153,0.10160109425821567,0.09555708514043575,0.09590034885315626,0.10675362664353737,0.10426494579319232,0.10235674129418243,0.10765715040713522,0.10680866630093623,0.10884178294431611,0.1065687807394768,0.052364471432490275,0.0543486848753689,0.029317011347288955,62.906515941792435,58.13149689857913,56.762244404138,58.18226030457019,57.54727595615797,57.11490986070091,57.58727460053216,57.00724517115928,56.84122796137013,57.18943513343311,57.64597285658102,55.059117834188015,53.194270141906195,51.631902860703384,57.20304901415357,56.57669952408827,52.14077687432128,58.09181197743207,57.68478276736667,57.58361663038717,55.9187770991776,55.742003664458025,55.631583759363785,53.877260546585255,53.705831077585074,53.56294615391116,52.75820766121511,52.72482281467016,52.59470237141467,52.15417520370882,52.099412360114655,51.99542698243415,57.544354275219526,59.29525214255891,61.020578365629184
11 - RWC Music Database Sub-Working Group - Formula,0.06558221541023074,0.08447199791891395,0.18912346965625024,0.2008004363021543,0.2969291807741776,0.3951873372122385,3.6187265563887867,5.635729307780201,8.30760474734373,0.14146613700029517,0.17021376010206754,0.23824353674202578,0.2557177161961936,0.356160865449084,0.645175289779129,0.937911826013867,26.504116420309757,0.07306516996265092,0.087534758412912,0.1301146457436031,0.08321185531734211,0.11496753712091874,0.16178964248400615,0.09851647563874913,0.15052396458972467,0.24305655771461793,0.17112161371434872,0.20429636624190914,0.36997036989884113,0.2694770610584036,0.3140683120745398,0.6164342602130697,0.03608068507142883,0.029797212813767272,0.02523547799206577,0.07176546626051708,0.07326610118956005,0.07386235023264846,0.17189891572320443,0.22159002995525512,0.264689486188704,0.17253150234660755,0.21959092538656377,0.25935797082010315,0.1685100937738331,0.20885014003071148,0.2653936246532007,0.2744744073866553,0.3863077787245591,0.2344312157939231,0.44056311865189146,1.0454926738796846,0.1040938558401375,0.09870763870777198,0.09333832052238038,0.09627692758380252,0.0973623665208117,0.10403563753725945,0.10063050273550464,0.10077717176959193,0.10945975514041834,0.10728252799362446,0.11172968220420199,0.10917120342611149,0.10598927130355609,0.11306543043935532,0.11610919187095538,0.054075214916237464,0.0558902383353486,0.030906388382684544,70.25036384169428,65.50391451688768,65.17936141283431,65.05528256276567,64.35843199596339,64.25416079737398,64.64814866293092,64.24479687826539,64.16056036881548,64.8744359913832,65.00308605092798,63.8819630096954,63.099923482771,62.532971682644764,64.87473501659424,64.39255409504506,62.71282704082768,65.02980173853258,64.7088535495234,64.60336963757813,64.38807425438341,64.19039090236838,64.10027633252002,63.94471954148582,63.79607909283282,63.68933262999651,63.20226763000038,63.14909651747487,63.08017120633083,62.91515358986965,62.85944353180227,62.80035559635096,65.36568734433385,66.32842393003519,69.01332976865748
12 - RWC Music Database Sub-Working Group - Morning Star,0.06448244577083212,0.08341069211569319,0.1851648442523892,0.20247721495833973,0.29535083338390444,0.39249899520755793,3.6474073231407127,5.597096843775036,8.300606537020558,0.1416522548631958,0.17127608015078186,0.23954593947204766,0.2546502452906712,0.3514889916562513,0.6380147467178076,0.937902905028004,25.56192245403552,0.07295169632542686,0.08699809384447336,0.12970358768188603,0.08397850051130988,0.1145387729716434,0.16226459896753478,0.09889635911403316,0.14925611738271438,0.24254598380925446,0.173814262077105,0.20686679177526604,0.37326541166509053,0.2777881375771448,0.3229028606827012,0.6252523346565347,0.0346444677504549,0.03120485846023905,0.024337120987424275,0.06777302143072603,0.07261723507657492,0.07333762338679481,0.17040532833428246,0.21667175957534204,0.2632859507216181,0.17023568178143497,0.21395688277939912,0.26048090905823024,0.17182593532418255,0.20415147171314005,0.2657685442457595,0.2775752260877169,0.3861130238267778,0.22557986584157128,0.43770383887716346,0.9897669188392466,0.10180956322208334,0.09899787220471043,0.09277170634629736,0.09924301081508778,0.09567928069773277,0.1029719989204331,0.09877605057216957,0.10174679356713918,0.10766877476130635,0.10946768426782605,0.1119258082549678,0.10934476032904869,0.10824637980659929,0.11156404042620945,0.11337580529710782,0.05249171051550094,0.05456581359681391,0.0289052544487054,70.938764621346,67.3441276838658,67.1583839303332,66.84009351067405,66.4646656647618,66.35744220945253,66.6769011607213,66.35859315026372,66.30374001483457,66.78391101347827,66.74350997544023,65.99708716481864,65.56907790944518,64.99885458772546,67.08630437730433,66.50891908765475,65.51000800833663,67.16949880196611,66.74650795008596,66.65769452181324,66.49990003400552,66.37853860270559,66.29695499258523,66.30532821263516,66.20285929884284,66.12105454725658,65.75811365525432,65.71276457691667,65.65889401322808,65.50307472078629,65.4649655124858,65.41488450937203,67.23831400540168,67.99625627601993,69.91847318302884
13 - RWC Music Database Sub-Working Group - Latin Sacrifice,0.06285954498983902,0.08243072042071273,0.18538864159862462,0.19678832838690863,0.299496538099769,0.3954423425680452,3.618263270688436,5.596604681837077,8.206607731626072,0.1385419139431813,0.17137850312222236,0.2373315199438582,0.25251100395667647,0.3496690158288299,0.6431463072941591,0.9371747032507313,25.323177753050707,0.07206066600523768,0.08634697493177093,0.12964915098614613,0.08325082426174507,0.11393620177348533,0.16221748268479858,0.09831293275662871,0.14750321464573315,0.24129389217547137,0.16847646720481727,0.20138427299159334,0.3694646389830392,0.2718351054991151,0.31661885920587307,0.6364282888214927,0.033105629742464275,0.027333415758836264,0.024508160241772665,0.06864156774638244,0.07253342400203797,0.07403717442156801,0.170107814051537,0.21898367952606393,0.2661938674606618,0.16923372073384127,0.2137935212808712,0.2611902406834299,0.1714083827909422,0.20298606990265425,0.26386898285925037,0.28759149357011254,0.3860549785801235,0.22750774809642044,0.44009301848227494,0.8388984916020711,0.1000774398231446,0.09377481040060877,0.09823236070196256,0.10383189087869503,0.09452518132472877,0.09743587208127691,0.10261605669901837,0.10381528188016492,0.10399488955357705,0.10106346853105969,0.10679224365635107,0.1097124134527536,0.11206169633355706,0.10714148532774545,0.10769976096730889,0.05237788491720562,0.0546328717471689,0.02909944775379811,69.33247807215314,65.95827646259241,65.73886248549708,65.21104515844449,64.94660263811704,64.86293314243767,65.13715563899973,64.86337237691738,64.82797194693487,65.10550972927736,65.21410578168084,64.47414520998446,64.27192913185306,63.757193048693814,65.70559981907277,65.14551978494332,64.54286437887805,65.75237361845569,65.21386280090482,65.1288031748242,65.01135000586424,64.88151416274198,64.79792410308553,64.894244953593,64.78862074298848,64.70847446856132,64.60218906988361,64.5683680149452,64.52679727506406,64.40624843756352,64.37681038200783,64.34704056423874,65.6798041388037,66.48493262189808,68.27201417512465
14 - RWC Music Database Sub-Working Group - Wolf,0.06824507264779213,0.08512606759631033,0.18868760493389133,0.20567661874171386,0.3017139024891282,0.39826713628297766,3.694339532072812,5.62563196216436,8.241432130083043,0.14241289510522523,0.17433867433811487,0.24182318052981902,0.2647844368054281,0.352449959861201,0.6429309986064815,0.9367197788039296,23.496323454249637,0.07590340536899624,0.09051397913501345,0.1330564822086379,0.08642503103621767,0.11784017083785557,0.16513347689476587,0.10155418279772625,0.15009290824680435,0.24232938536077397,0.1647977042033162,0.19895185778435276,0.35718291481795106,0.24935099276913153,0.29182429375789537,0.5866431673651054,0.035609533527752604,0.030905923779055974,0.026333710495269693,0.07099405067029346,0.07455407328792452,0.07710738010139973,0.1769542302168428,0.22042510403260773,0.26581015036383193,0.16979356158776432,0.2122169318950053,0.2613256989595126,0.17293070662174276,0.20736550112726798,0.267809347407428,0.28291857068273124,0.39271623842856085,0.23098954301932462,0.43602045768598535,0.8113536024417378,0.09821512517571303,0.09636818381519004,0.10534316372415344,0.11046987005225736,0.09888431638611735,0.10033049857487213,0.11041468353635765,0.112655431049041,0.10272651289851988,0.10108142931335731,0.10894955834229364,0.1076113402320367,0.11562646907780144,0.1141892656193854,0.11460354771526997,0.053417256718383294,0.054975071164526934,0.030032575369734842,74.22715304475233,69.22175144627147,69.05240369890936,68.95322334895879,68.63593064849101,68.48830847534514,68.76424188981211,68.4426723548772,68.37865639862233,68.77273969298412,68.86623414979697,68.10747778125526,67.97448002321036,67.72904310763607,68.97310224936663,68.41112371746176,67.90697866412052,69.09134213521178,68.78454288709045,68.68400003327116,68.43008704009908,68.3575732806722,68.26352947719703,68.28625132417375,68.2141410396966,68.14020891063873,68.07686023987765,68.04148169409324,68.00595417294277,67.99476860587487,67.97402068249836,67.93925045279201,69.1719998813163,70.02686708653718,72.04505188874073
15 - RWC Music Database Sub-Working Group - Bird Of Paradise,0.06334192515966432,0.08275126947440291,0.1883965807349716,0.19969919415358442,0.29927144275772544,0.3975929324418012,3.8133918892821375,5.671137791159517,8.808428317126767,0.13789605641856992,0.17183771664903066,0.24270497570980407,0.25695108455199567,0.3556668230395069,0.650610097682604,0.9420143227762294,25.547498040616492,0.07164089578725702,0.08540019593478126,0.13100634728320776,0.08391861686135695,0.11558233524510973,0.16387487581835908,0.09941283530440112,0.1570678330950796,0.2456016530327542,0.17260042500604764,0.2113832652517851,0.37606220335510404,0.2752408930269232,0.324836350606714,0.6345473976034194,0.03357092394227612,0.027131885420838428,0.024462137111844168,0.06758577103770208,0.07257783695288375,0.07265085825949337,0.17417605421276097,0.22282637431970606,0.2676854647322394,0.16753893917846585,0.21665884754976716,0.27055867093555147,0.16503915992997342,0.20460263276074056,0.26780505574170627,0.2794919003218625,0.38695587260005915,0.234104937080103,0.44824823379751105,0.8628851832436031,0.09380377248052016,0.0929252814863094,0.10265888894805016,0.10461365770413546,0.09704067776604855,0.09566262832484025,0.11036607240231504,0.11278575174261687,0.10185478529157282,0.10199370790759843,0.10851152170171559,0.11210720001564449,0.11276964896975336,0.11617859312051375,0.11477123577827683,0.04963449332932744,0.0516199773649874,0.026310851103338848,71.56190585254747,67.59019542596515,67.44835097168556,67.98858485956823,66.4637657760742,65.87895689590032,66.72235001142828,65.85350960890871,65.63438227907629,67.50450208595475,66.3385240104211,65.33741591295545,65.00877889161154,64.48899153743947,66.9856135063048,66.40567631257454,65.80646592001892,67.08511465124498,66.52498569704775,66.44681108698214,66.60161619840436,65.98175745853787,65.90348428834189,65.55470814702731,65.28310224111657,65.20634736626212,65.17776023511753,65.09220534862361,65.05097436075542,65.05394993802445,64.97884946535822,64.94301816463202,67.92749869877161,68.70771007739786,69.66616275844461
01 - Unknown Artist - Track 1,0.06630127144704481,0.08456569050430868,0.188331208982629,0.20219189346408337,0.2995250780806775,0.39960177808430036,3.6849718787767336,5.628349212925155,8.178833598881111,0.14366426615888012,0.1726305844202829,0.24019487287422017,0.2551769963671292,0.349465059593169,0.6402702823291497,0.9466302498258528,24.222067777702822,0.07526040407017025,0.08949190617570921,0.13284822508333236,0.08745981774097433,0.11970718883446976,0.1648333758022375,0.10210400867534618,0.15354475495010791,0.2473021158837252,0.1707056593089211,0.20645046524306307,0.3679715282676409,0.2663835478951404,0.30868501049630487,0.6089191256060372,0.035737253832350956,0.028703906692953373,0.02740040466461344,0.07005748517281743,0.07522522465049124,0.07449993628252184,0.17269472945921946,0.22085380154966855,0.26459652029742825,0.16755136703165072,0.20617806385111886,0.26121399210362706,0.17001655407274677,0.20579099483247537,0.2677844624156825,0.28148774774896757,0.38738869416385774,0.2276993499398737,0.44158834682001885,0.8210456631324344,0.1713886941400683,0.0967058823780486,0.10503909883464065,0.10770178762981307,0.10586624497985896,0.10035827861733845,0.1112106940463626,0.11058778918311038,0.10902861511421078,0.10530791534172632,0.10531737940993069,0.11600680327040622,0.11406371485371648,0.11217702820813531,0.110106223322972,0.054099706845325606,0.056085335533981914,0.03083531961412595,77.22038713380711,72.2035082463548,71.98832221170761,72.24070617978849,71.64554466412878,71.49327375305363,71.88897869236908,71.45496486735392,71.34293752470514,71.85592921727506,71.58383533021133,70.97030787684666,70.7423187947436,70.37134744636512,71.83258567149043,71.42901193856402,70.85701242283082,71.96313340130554,71.64436055159159,71.54120456923286,71.4969967979646,71.324631199073,71.22669398272485,71.31093397052497,71.1464913580378,71.05634164611044,71.03004459308202,70.98102450175416,70.93420192820126,70.8879321211417,70.83561710797123,70.80932818386184,72.39849933651763,73.45445404608273,75.0231430324488
02 - Unknown Artist - Track 2,0.06562367537552792,0.08378420045217902,0.196279261189799,0.2026208765087555,0.2998700532819534,0.39813693649425913,3.695859501280665,5.607020924379218,8.572553343710673,0.14282715681610564,0.17222210080687925,0.2485887415391996,0.26475188588204546,0.3671896815088693,0.6423418846988261,0.9419105550008177,25.60810821410929,0.07335676224422197,0.0868419445655798,0.13136095312659693,0.08426442855250298,0.11670378075813569,0.16113397294211831,0.100492321739298,0.1497916990883237,0.24627547446305303,0.17475610670668126,0.20627200202119536,0.3702227294548106,0.2792230736920249,0.3219472101028594,0.6188179817977557,0.03518300604876767,0.028987457345305667,0.026192480387810257,0.0693374393687908,0.07358235048077687,0.07622551336077237,0.17439908997665016,0.2311048913411661,0.2668012183384489,0.1653470035199334,0.20541194695263984,0.25042685444019813,0.16941306951155738,0.2056713464505342,0.2675726366397911,0.27872614200901186,0.3853977129911804,0.22673097646829002,0.442748982210836,0.8149067682358159,0.10279449798739496,0.09417787222284249,0.09604786565801202,0.10007477699611589,0.1102114739753347,0.09841833801789035,0.11060153865110166,0.11027842303959356,0.11348061725396157,0.10793605940764105,0.10284748249260149,0.11153963361196563,0.11239546787585945,0.11221720648741629,0.11770478356228153,0.05225721428347887,0.054027794414436135,0.028866940070057856,77.938659301778,67.8092935052373,67.0326074505861,68.06154942663323,67.71463262526886,66.86874292041593,67.44544424787772,66.77825151773555,66.5888635756195,67.1084827735424,67.66631963447074,65.93940257855952,65.18372427485969,64.39279632434359,67.06073742220413,66.52978579883163,64.63245217701187,67.48038589301396,67.217955734304,67.10964605261483,66.20912041338407,66.06946328798158,65.95370556566672,65.55930559621234,65.38972648941721,65.28229753980476,64.87645314428988,64.84732534904735,64.75675758231408,64.55199246541345,64.49777653332654,64.45805449847909,67.34763207799315,69.26755927759606,72.28056153033562
03 - Unknown Artist - Track 3,0.06633123466614396,0.08553414207543372,0.19144799347357086,0.20025261056467006,0.30172793817249516,0.39875184274806785,3.6766873976275973,5.616858517619522,8.40364747133829,0.14240315314880964,0.17218171581051012,0.24233251433297234,0.25749928337628825,0.3519190724872462,0.6412028050825573,0.9371739353041257,25.37908102989944,0.07405896804908162,0.08718555488279103,0.13047722154084315,0.08513795045154118,0.11745423832495432,0.16297200039379225,0.10045039927239668,0.15274907862053447,0.24345802619770499,0.16893540132506868,0.20534111382365364,0.3589154893592367,0.26656290948214384,0.30945730956954337,0.5919175880641622,0.03660324527297579,0.030436629795247763,0.02595618346862969,0.07050583536957293,0.07367270679634909,0.07634116502602284,0.16924897623795673,0.2195210892496017,0.278244215797377,0.16511343160573044,0.2094873566759493,0.2539915028549246,0.17021882679584388,0.20186414823417925,0.26637894145251584,0.2816126637862893,0.3810057329949938,0.22666769040814072,0.4389867424358706,1.0147342854415418,0.10605216011217924,0.09384602783087649,0.09496176288827199,0.09976269449980701,0.10980523136950858,0.10105605037153731,0.10453767406363855,0.10485396190760214,0.11386547910669675,0.11298008805548354,0.10586906224775244,0.1037025491533119,0.10659387794978852,0.11279361178695371,0.11660933660729052,0.05374360155102733,0.05566707614910911,0.030503122453826855,72.89463027023626,66.80602101797632,66.39018073128926,66.59989272681541,66.06701474930841,65.68453628374442,66.17414284465688,65.65351620304462,65.5541823019674,66.02607056421262,66.1375629440674,65.06001413517465,64.67435531334809,64.07811976409185,66.24779594927077,65.72524252247752,64.52039240953424,66.44800459921301,66.10156340046014,65.99966141973657,65.63361866390912,65.41117363619301,65.31341250253762,65.15995160751339,64.96820166058704,64.88080570263413,64.7421468124415,64.71260954383129,64.65433880103123,64.48281139315041,64.4404279227387,64.41178730566601,66.51190190295573,67.68293461454488,69.6293358615231
04 - Unknown Artist - Track 4,0.06369837254166197,0.08282143446388043,0.19269981580330783,0.2005062403807354,0.3006341268830576,0.39666299209191624,3.856003972402779,5.66152786177854,8.663188640873843,0.13826271442999383,0.1801849845917412,0.24189483450909194,0.25808486362721506,0.3555094018014989,0.64494635199469,0.936202674831332,25.27125317516352,0.07257181931952361,0.0855224323711796,0.1288916730877496,0.08417463438276991,0.11681204638415725,0.16276274192851953,0.09954472730046181,0.15376917471503337,0.2472048328723912,0.17349576644821618,0.20926653563261513,0.3744746948639243,0.27796242027972584,0.3230702111280462,0.6308126374637637,0.033225230928444885,0.02701336047308227,0.024240859360461768,0.06782535187427595,0.07151057015221066,0.07495509400767002,0.170931589507496,0.2217418627627916,0.2655125357267756,0.16243866834413054,0.20769449638292703,0.25816774795360364,0.16977199252364775,0.2038311798963916,0.26780278205627894,0.2824003188910275,0.3900547201449706,0.2323235100002227,0.4386791153621843,0.8063524301556444,0.10141754177258062,0.09255931106710318,0.09193714261937773,0.09784192874736965,0.10465378271643591,0.10907267154033015,0.10257322135652687,0.10274595887094155,0.10866039421966533,0.11425657027741751,0.11279182702400019,0.10814424346710666,0.11070388441551346,0.11033226579246401,0.11084829283614142,0.05046162303184684,0.052636491099507896,0.027483326912667007,71.52007961060558,67.58896466472892,67.17228533585549,67.51634827255552,66.87719124358144,66.49742322144306,66.90085749243423,66.44802425159345,66.30506365154979,67.19874506232377,66.94368302374433,65.89069858446658,65.46488376561717,64.90297165239694,67.05046633543893,66.49875099992472,65.39485747653829,67.13521974500108,66.80004684626897,66.72249569991459,66.42852367396306,66.2472374960903,66.16325316948672,65.99315960318124,65.75997552025306,65.68027608441867,65.57716987756854,65.54203050056782,65.4981647202712,65.41087497329248,65.3858154920892,65.35674228614468,67.45413670788547,68.43741745215205,69.65842431031493
05 - Unknown Artist - Track 5,0.06534039629498632,0.08414098666452816,0.19165542436240934,0.20106628478371563,0.2979415770341549,0.39661558920055173,3.665414309087311,5.624029532980012,8.389891220473567,0.1399128331772518,0.17621221065470397,0.23879635257939372,0.25646234218846975,0.35397689676609123,0.6418665536588661,0.9383839724052958,24.822387625669425,0.0743802022459322,0.08799093992385978,0.13002596737732333,0.08446320434429078,0.11778195873629071,0.1634774228601032,0.1003720773914499,0.15116230712909368,0.24442749006739511,0.17250320025611535,0.20564484450251516,0.3685449935914998,0.2687864887744458,0.31100037995244534,0.599811491693649,0.035578311305337534,0.028951280104470116,0.025149506069153095,0.06894476268714471,0.07306700082328849,0.0739838087640904,0.17198186521924938,0.21736177518670233,0.2641748305084091,0.170208484340291,0.21303252863927927,0.2554845978644835,0.17256878362347974,0.20720319442311586,0.27054680559240285,0.28303223637615377,0.39447067161702554,0.22567521041477032,0.4433361000573794,0.7864753916110263,0.10284719138786139,0.10098547463346995,0.0949996346710964,0.09928574350842774,0.10116438217196161,0.1086744651742929,0.10269520108189338,0.1030421440205098,0.1105988718652868,0.11125387243582968,0.11368795299135476,0.11445075401041241,0.11727579200411356,0.116548851419117,0.11621558629412937,0.05335210136292833,0.05561253506573386,0.03043093875723179,76.62296343312774,71.30579108436142,70.89370610809766,70.91295653915721,70.31900643321273,70.17072393649197,70.55287456701441,70.15209480775167,70.05036028078888,70.57783849420176,70.59969590979287,69.76352239645749,69.42309842969567,69.03702613893414,70.67318851853196,70.16202321881323,69.34118344671687,70.83290049271758,70.48531663802878,70.38086826253551,70.22944197607936,70.01274415317239,69.91800300511505,70.05080513324947,69.85528874901027,69.75768215465656,69.5889016518192,69.53961746664724,69.48014392343966,69.39764243107147,69.33973456970838,69.31026495810185,71.22615006787106,72.28567679455719,74.29659382186915
